Model,SITE,공정번호(취합열),,2팀검사원,일신1차,Remark
HOT,/VGOFCCP653UA:MISC,653,,653,,
HOT,/VGOFCCP653UA:PP,653,,653,,
HOT,/VGOFCCP653UA:PP_SB,653,,653,,
HOT,/VGOFCCP654AA:EQUI,654,,654,,
HOT,/VGOFCCP654AA:MISC,654,,654,,
HOT,/VGOFCCP654AA:PP,654,,654,,
HOT,/VGOFCCP654AA:PP_SB,654,,654,,
HOT,/VGOFCCP654AB:EQUI,654,,654,,
HOT,/VGOFCCP654AB:MISC,654,,654,,
HOT,/VGOFCCP654AB:PP,654,,654,,
HOT,/VGOFCCP654AB:PP_SB,654,,654,,
HOT,/VGOFCCP654RA:EQUI,654,,654,,
HOT,/VGOFCCP654RA:PP,654,,654,,
HOT,/VGOFCCP654RA:PP_SB,654,,654,,
HOT,/VGOFCCP654UA:EQUI,654,,654,,
HOT,/VGOFCCP654UA:MISC,654,,654,,
HOT,/VGOFCCP654UA:PP,654,,654,,
HOT,/VGOFCCP654UA:PP_SB,654,,654,,
HOT,/VGOFCCP655AA:EQUI,655,,655,,
HOT,/VGOFCCP655AA:PP,655,,655,,
HOT,/VGOFCCP655AA:PP_SB,655,,655,,
HOT,/VGOFCCP655AB:EQUI,655,,655,,
HOT,/VGOFCCP655AB:PP,655,,655,,
HOT,/VGOFCCP655AB:PP_SB,655,,655,,
HOT,/VGOFCCP655AC:EQUI,655,,655,,
HOT,/VGOFCCP655AC:PP,655,,655,,
HOT,/VGOFCCP655AC:PP_SB,655,,655,,
HOT,/VGOFCCP655RA:EQUI,655,,655,,
HOT,/VGOFCCP655RA:MISC,655,,655,,
HOT,/VGOFCCP655RA:PP,655,,655,,
HOT,/VGOFCCP655RA:PP_SB,655,,655,,
HOT,/VGOFCCP655RB:EQUI,655,,655,,
HOT,/VGOFCCP655RB:PP,655,,655,,
HOT,/VGOFCCP655RB:PP_SB,655,,655,,
HOT,/VGOFCCP655UA:EQUI,655,,655,,
HOT,/VGOFCCP655UA:MISC,655,,655,,
HOT,/VGOFCCP655UA:PP,655,,655,,
HOT,/VGOFCCP656AA:EQUI,656,,656,,
HOT,/VGOFCCP656AA:PP,656,,656,,
HOT,/VGOFCCP656AA:PP_SB,656,,656,,
HOT,/VGOFCCP656AB:EQUI,656,,656,,
HOT,/VGOFCCP656AB:PP,656,,656,,
HOT,/VGOFCCP656AB:PP_SB,656,,656,,
HOT,/VGOFCCP656AC:EQUI,656,,656,,
HOT,/VGOFCCP656AC:PP,656,,656,,
HOT,/VGOFCCP656AC:PP_SB,656,,656,,
HOT,/VGOFCCP656AD:EQUI,656,,656,,
HOT,/VGOFCCP656AD:PP,656,,656,,
HOT,/VGOFCCP656AD:PP_SB,656,,656,,
HOT,/VGOFCCP656RA:EQUI,656,,656,,
HOT,/VGOFCCP656RA:PP,656,,656,,
HOT,/VGOFCCP656RA:PP_SB,656,,656,,
HOT,/VGOFCCP656RB:EQUI,656,,656,,
HOT,/VGOFCCP656RB:PP,656,,656,,
HOT,/VGOFCCP656RB:PP_SB,656,,656,,
HOT,/VGOFCCP656UA:EQUI,656,,656,,
HOT,/VGOFCCP656UA:PP,656,,656,,
HOT,/VGOFCCS520AA:STRU,520,,520,,
HOT,/VGOFCCS656AA:STRU,656,,656,,
HOT,/VGOFCCS656RA:STRU,656,,656,,
KTI,/PIPE:EXIT,76,,76,76,
KTI,/PIPING,76,,76,76,
